,molecule_chembl_id,Ki,units,smiles,pKi
2856,CHEMBL3314924,1190.0,nM,Cc1ccc(CNc2ncc(C(=O)O)c3nc(-c4ccco4)nn23)cc1,5.924453038607469
2857,CHEMBL2070882,1193.0,nM,CCCN1CCC(NC(=O)Nc2nc3nn(C)cc3c3nc(-c4ccco4)nn23)CC1,5.9233595563296575
2858,CHEMBL344501,1195.0,nM,Cn1cc2c(nc(NC(=O)Nc3cccc(Cl)c3)n3nc(-c4ccco4)nc23)n1,5.922632094715843
2859,CHEMBL4079448,1200.0,nM,CNC(=O)[C@H]1[Se][C@@H](n2cnc3c(NCc4cccc(I)c4)nc(Cl)nc32)[C@H](O)[C@@H]1O,5.920818753952375
2860,CHEMBL1097072,1200.0,nM,Cc1cccc(Nc2nc3c([nH]2)c(=O)n(C)c(=O)n3C)c1,5.920818753952375
2861,CHEMBL219361,1200.0,nM,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NNC(=O)c4ccc(Br)o4)ncnc32)[C@H](O)[C@@H]1O,5.920818753952375
2862,CHEMBL167703,1200.0,nM,S/C(Cc1ccccc1)=N\N=C\c1ccc2ccccc2n1,5.920818753952375
2863,CHEMBL3093316,1200.0,nM,C#CCn1c(=O)c2c(nc3n2CCCN3CCc2ccccc2)n(C)c1=O,5.920818753952375
2864,CHEMBL109691,1200.0,nM,O=c1c(-c2ccc(O)cc2)nnc2n(Cc3ccccc3)c3ccccc3n12,5.920818753952375
2865,CHEMBL353319,1200.0,nM,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NCc4cc(Cl)ccc4OC)nc(Cl)nc31)[C@H](O)[C@@H]2O,5.920818753952375
2866,CHEMBL3311284,1200.0,nM,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(N)nc(C#Cc4ccccc4)nc31)[C@H](O)[C@@H]2O,5.920818753952375
2867,CHEMBL4127454,1200.0,nM,C[C@@H]1Oc2ccc(Nc3ncnc4c3oc3ccccc34)cc2NC1=O,5.920818753952375
2868,CHEMBL107414,1200.0,nM,Cc1cccc(-n2cc3c(n2)c(NC2CCCC2)nc2ccccc23)c1,5.920818753952375
2869,CHEMBL427016,1200.0,nM,CCCn1c(=O)c2nc(-c3cnn(Cc4cc(-c5ccc(Cl)cc5)on4)c3)[nH]c2n(CCC)c1=O,5.920818753952375
2870,CHEMBL188967,1200.0,nM,Cn1cnc2c(NC3CCCCC3)nc(Nc3ccccc3)nc21,5.920818753952375
2871,CHEMBL4540760,1210.0,nM,Cn1c(=O)c2c(nc3n2CCCN3Cc2ccccc2F)n(C)c1=O,5.917214629683549
2872,CHEMBL261817,1220.0,nM,CCn1c(=O)n(CC(C)C)c(=O)c2[nH]c(-c3cn[nH]c3)nc21,5.913640169325252
2873,CHEMBL138332,1220.0,nM,CCCn1cc2c(nc(NC(=O)Nc3cccc(Cl)c3)n3nc(-c4ccco4)nc23)n1,5.913640169325252
2874,CHEMBL1271121,1220.0,nM,COc1ccc(Cn2c(NC(=O)c3cccc(C#N)c3)nc3cc(C(=O)N4CCCCC4)cnc32)cc1,5.913640169325252
2875,CHEMBL4102379,1230.0,nM,CNC(=O)[C@H]1[Se][C@@H](n2cnc3c(NCc4cccc(Br)c4)nc(Cl)nc32)[C@H](O)[C@@H]1O,5.910094888560602
2876,CHEMBL260563,1230.0,nM,CCCCC#Cc1nc(NC)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1,5.910094888560602
2877,CHEMBL391004,1232.0,nM,COC(=O)c1cnc2c(cnn2CC(Cl)c2ccccc2)c1NCCc1ccccc1,5.909389292171593
2878,CHEMBL113518,1236.0,nM,O=c1c(-c2ccco2)nnc2n(Cc3ccccc3)c3ccccc3n12,5.907981529247203
2879,CHEMBL329293,1250.0,nM,Cc1ccc2c(S)cc(-c3ccccc3)nc2n1,5.903089986991944
2880,CHEMBL4059807,1260.0,nM,CNC(=O)[C@H]1[Se][C@@H](n2cnc3c(NCc4ccccc4OC)ncnc32)[C@H](O)[C@@H]1O,5.899629454882437
2881,CHEMBL194031,1260.0,nM,CNC(=O)[C@H]1O[C@@H](n2cnc3c(NCc4cccc(I)c4)ncnc32)[C@](C)(O)[C@@H]1O,5.899629454882437
2882,CHEMBL509055,1260.0,nM,O[C@@H]1CS[C@@H](n2cnc3c(NCc4cccc(F)c4)ncnc32)[C@@H]1O,5.899629454882437
2883,CHEMBL4533332,1260.0,nM,Cn1cc2c(nc(NCCOCCOCCNC(=O)OC(C)(C)C)n3nc(-c4ccco4)nc23)n1,5.899629454882437
2884,CHEMBL3703592,1260.0,nM,OC1CS[C@@H](n2cnc3c(NCc4cccc(F)c4)ncnc32)[C@H]1O,5.899629454882437
2885,CHEMBL489640,1270.0,nM,OC[C@H]1O[C@@H](n2cnc3c(NC4CC5CCC4C5)ncnc32)[C@H](O)[C@@H]1O,5.896196279044043
2886,CHEMBL3088342,1270.0,nM,CN(C)c1ncnc2sc(Nc3ccccc3)nc12,5.896196279044043
2887,CHEMBL3087709,1270.0,nM,Cn1c(-c2ccco2)nc2c(NC(=O)c3ccc(-c4ccccc4)cc3)ncnc21,5.896196279044043
2888,CHEMBL2064641,1270.0,nM,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4cccc(Cl)c4)nc31)[C@H](O)[C@@H]2O,5.896196279044043
2889,CHEMBL101218,1280.0,nM,CCOC(=O)c1cnn(-c2nc(N)c3ncn([C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O)c3n2)c1,5.892790030352131
2890,CHEMBL2071051,1282.0,nM,CN1CCN(C(=O)N2CCC(NC(=O)Nc3nc4nn(C)cc4c4nc(-c5ccco5)nn34)CC2)CC1.O=C(O)C(F)(F)F,5.892111974817201
2891,CHEMBL2368455,1300.0,nM,CNC(=O)[C@]12C[C@@H]1[C@@H](n1cnc3c(NCc4cccc(Br)c4)nc(Cl)nc31)[C@H](O)[C@@H]2O,5.886056647693163
2892,CHEMBL440115,1300.0,nM,O=C(/C=C/c1c(-c2ccccc2)nn2ccccc12)N1CCCC[C@@H]1CCO,5.886056647693163
2893,CHEMBL492052,1300.0,nM,Nc1ccc(Nc2nc(-c3ccccc3)nc3c2nnn3Cc2ccccc2)cc1,5.886056647693163
2894,CHEMBL378743,1300.0,nM,CC(C)Cn1c(=O)c2nc(-c3cnn(Cc4cccc(F)c4)c3)[nH]c2n(CC(C)C)c1=O,5.886056647693163
2895,CHEMBL601414,1300.0,nM,CCCc1ccc2c(N)c(C(=O)c3ccccc3)sc2n1,5.886056647693163
2896,CHEMBL1097073,1300.0,nM,Cc1ccc2nc(Nc3nc(C)cc(C)n3)[nH]c2c1,5.886056647693163
2897,CHEMBL7327,1300.0,nM,Oc1ccc(-c2nnc3nc4ccccc4n3c2O)cc1,5.886056647693163
2898,CHEMBL2112156,1300.0,nM,CNC(=O)[C@]12C[C@@H]1[C@@H](n1cnc3c(NCc4cc(Cl)ccc4Cl)nc(Cl)nc31)[C@H](O)[C@@H]2O,5.886056647693163
2899,CHEMBL4436833,1306.0,nM,N#Cc1ccccc1/C=N/Nc1nc(N)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1,5.884056823060945
2900,CHEMBL1672630,1313.0,nM,O=C(Nc1cnc(-c2ccncc2F)c(-c2ccncc2)n1)C1CC1,5.881735273910521
2901,CHEMBL4097464,1319.0,nM,Cc1cn2c(=O)n(-c3ccc(O)cc3)nc2c(N)n1,5.879755204453635
2902,CHEMBL370187,1320.0,nM,CNC(=O)[C@H]1S[C@@H](n2cnc3c(NCc4ccccc4C)nc(Cl)nc32)[C@H](O)[C@@H]1O,5.8794260687941495
2903,CHEMBL257984,1322.0,nM,Nc1nc(-c2ccco2)c2cnn(Cc3cccc(C(=O)O)c3)c2n1,5.878768544850379
2904,CHEMBL261754,1326.0,nM,CN(C)c1nc(-c2cc3ccccc3s2)c2sccc2n1,5.877456475931245
2905,CHEMBL4542582,1329.0,nM,CC(=O)Nc1ccc(/C=N/Nc2nc(N)c3ncn([C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O)c3n2)cc1,5.876475019057268
2906,CHEMBL606495,1330.0,nM,C[C@]1(O)C(n2cnc3c(N)nc(Cl)nc32)O[C@H](CO)[C@H]1O,5.876148359032914
2907,CHEMBL1650364,1334.0,nM,CC(=O)Nc1cc(-c2ccc(F)cc2)nc(-c2ccc(F)cc2)n1,5.87484417041947
2908,CHEMBL4562258,1340.0,nM,O[C@@H]1[C@@H](CCl)O[C@@H](n2cnc3c(NC4C[C@H]5CC[C@@H]4C5)ncnc32)[C@@H]1O,5.872895201635192
2909,CHEMBL449575,1340.0,nM,O[C@@H]1[C@@H](CCl)O[C@@H](n2cnc3c(NC4CC5CCC4C5)ncnc32)[C@@H]1O,5.872895201635192
2910,CHEMBL567012,1340.0,nM,CCn1cnc2c(NCCc3ccccc3)ncnc21,5.872895201635192
2911,CHEMBL101383,1350.0,nM,NC(=O)c1cnn(-c2nc(N)c3ncn([C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O)c3n2)c1,5.8696662315049934
2912,CHEMBL2089342,1350.0,nM,O[C@@H]1[C@H](O)[C@@H]2C[C@@H]2[C@H]1n1cnc2c(NCc3cccc(Cl)c3)nc(C#Cc3ccc(F)c(F)c3)nc21,5.8696662315049934
2913,CHEMBL3093238,1350.0,nM,Cn1c(=O)c2c(nc3n2CCCN3CCc2cccc(Cl)c2)n(C)c1=O,5.8696662315049934
2914,CHEMBL4078444,1350.0,nM,CNC(=O)[C@H]1[Se][C@@H](n2cnc3c(NCc4cccc(F)c4)ncnc32)[C@H](O)[C@@H]1O,5.8696662315049934
2915,CHEMBL390096,1358.0,nM,CCCOC(=O)c1cnc2c(cnn2CC(Cl)c2ccccc2)c1NCCc1ccccc1,5.867100230055517
2916,CHEMBL1080500,1359.0,nM,O=C(Nc1ccc(-c2ccncc2)c(-c2ncco2)n1)C1CC1,5.866780543267506
2917,CHEMBL4098408,1360.0,nM,O[C@@H]1[C@@H](CCl)O[C@@H](n2cnc3c(Nc4ccc(Cl)cc4F)ncnc32)[C@@H]1O,5.866461091629782
2918,CHEMBL274267,1370.0,nM,O=c1n(-c2ccccc2)nc2c(NC3CCCCC3)nc3ccccc3n12,5.863279432843593
2919,CHEMBL1080677,1373.0,nM,O=C(Nc1ccc(-c2ccncc2)c(-c2cocn2)n1)C1CC1,5.862329462763245
2920,CHEMBL2180920,1380.0,nM,CCCCN(C)c1nc2nn(C)cc2c2nc(-c3ccco3)nn12,5.860120913598763
2921,CHEMBL405027,1384.0,nM,O=C(c1ccncc1)c1nc(C(F)(F)F)nc2ccsc12,5.858863909879261
2922,CHEMBL223451,1388.0,nM,CCCNc1c(C(=O)OCCC)cnc2c1cnn2CC(Cl)c1ccccc1,5.857610533881164
2923,CHEMBL3937015,1389.0,nM,O[C@H]1CC[C@H](Nc2ncc(-c3ccc4ccccc4c3)c(-c3ccccc3)n2)CC1,5.857297754262385
2924,CHEMBL329791,1390.0,nM,COc1ccc(NC(=O)Nc2nc3nn(C)cc3c3nc(-c4ccco4)nn23)cc1,5.856985199745905
2925,CHEMBL406775,1390.0,nM,CC(C)Cn1c(=O)c2[nH]c(-c3cn[nH]c3)nc2n(C)c1=O,5.856985199745905
2926,CHEMBL374028,1400.0,nM,COc1ccc2[nH]cc(CCOc3nc(N)c4ncn([C@@H]5O[C@H](CO)[C@@H](O)[C@H]5O)c4n3)c2c1,5.853871964321762
2927,CHEMBL384257,1400.0,nM,CCCn1c(=O)c2nc([C@]34CC[C@](C(=O)NCCC(=O)OC)(CC3)CC4)[nH]c2n(CCC)c1=O,5.853871964321762
2928,CHEMBL329294,1400.0,nM,COc1ccc2c(O)cc(-c3ccccc3)nc2n1,5.853871964321762
2929,CHEMBL378598,1400.0,nM,CCCn1c(=O)c2nc(-c3cnn(Cc4cc(C(F)(F)F)ccc4Cl)c3)[nH]c2n(CCC)c1=O,5.853871964321762
2930,CHEMBL2151255,1400.0,nM,CC[C@@H](Oc1ccccc1)C(=O)Nc1nc(-c2ccccc2)n[nH]1,5.853871964321762
2931,CHEMBL102753,1400.0,nM,CCOc1ccc2c(=O)cc(-c3ccccc3)n(CC)c2n1,5.853871964321762
2932,CHEMBL166104,1400.0,nM,Oc1ccc(OC(F)(F)F)cc1/C=N/N=C(\S)Cc1ccccc1,5.853871964321762
2933,CHEMBL1089903,1400.0,nM,COc1ccc(-c2nc3c4cn(CCc5ccccc5)nc4nc(N)n3n2)cc1,5.853871964321762
2934,CHEMBL3088347,1400.0,nM,Clc1ccc(Nc2nc3c(N4CCOCC4)ncnc3s2)cc1,5.853871964321762
2935,CHEMBL488367,1400.0,nM,Cn1c(=O)c2[nH]c(-c3cccc(OCCN4CCOCC4)c3)nc2n(C)c1=O,5.853871964321762
2936,CHEMBL561855,1400.0,nM,O[C@@H]1CO[C@@H](n2cnc3c(NCc4cccc(Br)c4)ncnc32)[C@@H]1O,5.853871964321762
2937,CHEMBL3740172,1400.0,nM,CCCn1cnc2c(N)nc(NCc3ccccc3)nc21,5.853871964321762
2938,CHEMBL193385,1400.0,nM,OC[C@H]1O[C@@H](n2cnc3c(NCc4cccc(Cl)c4)ncnc32)[C@H](O)[C@@H]1O,5.853871964321762
2939,CHEMBL232100,1410.0,nM,CCNC(=O)c1cnn(-c2nc(N[C@H]3CCCO3)c3ncn([C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O)c3n2)c1,5.85078088734462
2940,CHEMBL2070883,1423.0,nM,C=CCN1CCC(NC(=O)Nc2nc3nn(C)cc3c3nc(-c4ccco4)nn23)CC1,5.846795099915716
2941,CHEMBL194860,1430.0,nM,Cc1ccc2c(O)c(C(=O)NCCC(C)C)cnc2n1,5.844663962534938
2942,CHEMBL1080679,1440.0,nM,O=C(Nc1ccc(-c2ccncc2)c(-n2cccn2)n1)C1CC1,5.84163750790475
2943,CHEMBL4552029,1449.0,nM,COc1ccc(/C=N/Nc2nc(N)c3ncn([C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O)c3n2)cn1,5.838931614528825
2944,CHEMBL1289569,1460.0,nM,CC[C@H](NC(=O)COc1ccc2[nH]c(=O)c(-c3nccs3)c(CCc3ccccc3)c2c1)c1ccccc1,5.835647144215563
2945,CHEMBL1834630,1460.0,nM,COc1ccc(NC(=O)Nc2nc3nn(C)cc3c3nc(-c4ccc(Cl)cc4)nn23)cc1,5.835647144215563
2946,CHEMBL1081040,1465.0,nM,O=C(Nc1ccc(-c2ccncc2)c(-c2cccnc2)n1)C1CC1,5.834162375309871
2947,CHEMBL555047,1470.0,nM,CCCOc1cnc2c(c1)[nH]c1c(=O)n(CCC)c(=O)n(CCC)c12,5.8326826652518236
2948,CHEMBL512216,1470.0,nM,Cn1c(=O)c2[nH]c(-c3ccccc3)c(O)c2n(C)c1=O,5.8326826652518236
2949,CHEMBL399621,1480.0,nM,OCc1cnn(-c2nc(Nc3ccncc3)c3ncn([C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O)c3n2)c1,5.8297382846050425
2950,CHEMBL3088338,1500.0,nM,O=C(Nc1nc2c(Cl)ncnc2s1)c1ccccc1,5.823908740944319
2951,CHEMBL200780,1500.0,nM,CCCn1c(=O)c2nc(-c3cnn(CC(=O)Nc4ccccc4Cl)c3)[nH]c2n(CCC)c1=O,5.823908740944319
2952,CHEMBL388459,1500.0,nM,CC(=O)Nc1nc2ccccc2c2cn(-c3ccc(C)cc3)nc12,5.823908740944319
2953,CHEMBL97895,1500.0,nM,CCOc1ccc2c(O)cc(-c3ccccc3)nc2n1,5.823908740944319
2954,CHEMBL1090811,1500.0,nM,Cn1cc2c(nc(N)n3nc(-c4ccc(Br)cc4)nc23)n1,5.823908740944319
2955,CHEMBL4548500,1510.0,nM,Cn1c(=O)c2c(nc3n2CCN(Cc2ccc(Cl)c(Cl)c2)C3)n(C)c1=O,5.821023052706831
2956,CHEMBL427255,1517.0,nM,CC(C)OC(=O)c1cnc2c(cnn2CC(Cl)c2ccccc2)c1NCCc1ccccc1,5.81901441921327
2957,CHEMBL3314878,1520.0,nM,CNC(=O)c1cnc(NC(=O)NC2CCCCC2)n2nc(-c3ccco3)nc12,5.818156412055227
2958,CHEMBL1800862,1520.0,nM,C=CCN1C(=O)N2CC(CC)N=C2c2[nH]c(-c3cc(OC)no3)nc21,5.818156412055227
2959,CHEMBL4103324,1520.0,nM,Nc1nc2c(cnn2Cc2ccc(C3(C(F)(F)F)N=N3)cc2)c2nc(-c3ccco3)nn12,5.818156412055227
2960,CHEMBL3984645,1520.0,nM,CC(C)[C@H](Nc1nc(Cl)nc2c1ncn2[C@H]1[C@H](O)[C@H](O)[C@]2(CO)C[C@H]12)C1CC1,5.818156412055227
2961,CHEMBL3088335,1520.0,nM,Clc1ncnc2sc(Nc3ccccc3)nc12,5.818156412055227
2962,CHEMBL490607,1530.0,nM,O[C@@H]1[C@H](O)[C@@H]2C[C@@H]2[C@H]1n1cnc2c(NCc3cccc4ccccc34)nc(Cl)nc21,5.815308569182401
2963,CHEMBL2153612,1530.0,nM,Cn1c(=O)c2c(nc3n2CCCN3C2CCCCCCC2)n(C)c1=O,5.815308569182401
2964,CHEMBL605034,1533.0,nM,CNC(=O)[C@H]1OC(n2cnc3c(NCc4cccc(I)c4)ncnc32)[C@](C)(O)[C@@H]1O,5.8144578451456255
2965,CHEMBL3763829,1536.0,nM,Nc1nc(C(=O)NCc2cccc3c(C(=O)N4CCN(c5ccccc5)CC4)ccnc23)c2cccc(F)c2n1,5.813608784304507
2966,CHEMBL4277424,1540.0,nM,CCOC(=O)CNC(=O)c1cnc(NCC(=O)OCC)n2nc(-c3ccco3)nc12,5.8124792791635365
2967,CHEMBL218596,1550.0,nM,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NNC(=O)c4ccco4)ncnc32)[C@H](O)[C@@H]1O,5.809668301829708
2968,CHEMBL410115,1560.0,nM,CNc1nc(C#C[C@H](O)c2ccccc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,5.806875401645538
2969,CHEMBL516235,1561.0,nM,COc1ccccc1Cn1c(=O)n(-c2ccccc2OC)c2nc(NC3CC3)ncc21,5.806597096937582
2970,CHEMBL376193,1562.0,nM,CCCOC(=O)c1cnc2c(cnn2CC(Cl)c2ccccc2)c1NC1CC1,5.806318970458719
2971,CHEMBL3955519,1570.0,nM,CCOC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC(C4CC4)C4CC4)nc(Cl)nc31)[C@H](O)[C@@H]2O,5.804100347590767
2972,CHEMBL2170787,1570.0,nM,CC(C)[C@@H](Nc1nc(Cl)nc2c1ncn2[C@H]1[C@H](O)[C@H](O)[C@@H]2C[C@@H]21)C1CC1,5.804100347590767
2973,CHEMBL4483563,1580.0,nM,Cn1c(=O)c2c(nc3n2CCCCN3Cc2ccc(Cl)cc2Cl)n(C)c1=O,5.801342913045577
2974,CHEMBL98278,1580.0,nM,Nc1nc(-c2cnn(Cc3ccccc3)c2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,5.801342913045577
2975,CHEMBL216269,1600.0,nM,CCCN1C(=O)N2C[C@@H](C(C)C)N=C2c2[nH]c(C34CCC(O)(CC3)CC4)nc21,5.795880017344075
2976,CHEMBL27809,1600.0,nM,OC[C@@]12C[C@@H]1[C@@H](n1cnc3c(NCc4cccc(I)c4)nc(Cl)nc31)[C@H](O)[C@@H]2O,5.795880017344075
2977,CHEMBL603424,1600.0,nM,O=C(NCC1CC1)[C@H]1S[C@@H](n2cnc3c(NCc4cccc(I)c4)ncnc32)[C@H](O)[C@@H]1O,5.795880017344075
2978,CHEMBL200278,1600.0,nM,CCCn1c(=O)c2nc(-c3cnn(Cc4nc(-c5ccccc5OC)no4)c3)[nH]c2n(CCC)c1=O,5.795880017344075
2979,CHEMBL107637,1600.0,nM,Cc1ccccc1-n1cc2c(n1)c(N)nc1ccccc12,5.795880017344075
2980,CHEMBL3703587,1600.0,nM,OC1CS[C@@H](n2cnc3c(NCc4ccccc4Cl)nc(Cl)nc32)[C@H]1O,5.795880017344075
2981,CHEMBL2163560,1600.0,nM,O=P([O-])([O-])OC[C@H]1O[C@@H](n2cnc3c(NC4CCCC4)nc(Cl)nc32)[C@H](O)[C@@H]1O.[Na+].[Na+],5.795880017344075
2982,CHEMBL2368366,1600.0,nM,CNC(=O)[C@]12C[C@@H]1[C@@H](n1cnc3c(NCC(c4ccccc4)c4ccccc4)nc(Cl)nc31)[C@H](O)[C@@H]2O,5.795880017344075
2983,CHEMBL4217459,1600.0,nM,CCCn1c(=O)[nH]c2nc(-c3ccc(OCC(=O)NCCCCCCCCCCC4=C5C(C)=CC(C)=[N+]5[B-](F)(F)n5c(C)cc(C)c54)cc3)[nH]c2c1=O,5.795880017344075
2984,CHEMBL411332,1600.0,nM,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NNC(=O)c4ccc(C)o4)ncnc32)[C@H](O)[C@@H]1O,5.795880017344075
2985,CHEMBL3114148,1600.0,nM,CC(C)n1cc2c(Cl)nc(NC(=O)c3ccc(F)cc3)nc2n1,5.795880017344075
2986,CHEMBL334224,1600.0,nM,Nc1nc2c([N+](=O)[O-])cccc2n2c(=O)n(-c3ccc(O)cc3)nc12,5.795880017344075
2987,CHEMBL227279,1600.0,nM,O[C@@H]1CS[C@@H](n2cnc3c(NCc4ccccc4Cl)nc(Cl)nc32)[C@@H]1O,5.795880017344075
2988,CHEMBL2164820,1600.0,nM,COCc1cc(C)nc2sc(-c3nc(N)nc(N(C)C)n3)c(N)c12,5.795880017344075
2989,CHEMBL490606,1600.0,nM,O[C@@H]1[C@H](O)[C@@H]2C[C@@H]2[C@H]1n1cnc2c(NCc3cccc(Br)c3)nc(Cl)nc21,5.795880017344075
2990,CHEMBL508561,1600.0,nM,C=CCCn1c(Br)nc2c(N)ncnc21,5.795880017344075
2991,CHEMBL2153632,1610.0,nM,Cn1c(=O)c2c(nc3n2CCN3C2CCCCC2)n(C)c1=O,5.79317412396815
2992,CHEMBL4535750,1610.0,nM,Cn1c(=O)c2c(nc3n2CCCN3Cc2ccccc2Br)n(C)c1=O,5.79317412396815
2993,CHEMBL2153624,1610.0,nM,Cn1c(=O)c2c(nc3n2CCCN3C2CCCCC2)n(C)c1=O,5.79317412396815
2994,CHEMBL256151,1616.0,nM,Cn1ccnc1-c1nc(N)nc2c1cnn2Cc1ccccc1F,5.791558643561433
2995,CHEMBL4546278,1622.0,nM,CCOc1cc(/C=N/Nc2nc(N)c3ncn([C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O)c3n2)ccc1O,5.789949150124863
2996,CHEMBL602846,1630.0,nM,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NCc4cccc(Cl)c4)nc(C#CCCCCc4cn(CCCCN)nn4)nc31)[C@H](O)[C@@H]2O,5.787812395596042
2997,CHEMBL4130312,1630.0,nM,c1coc(-c2ccc3nc(-c4ccco4)cn3c2)c1,5.787812395596042
2998,CHEMBL1079802,1638.0,nM,O=C(Nc1ccc(C2N=NN=N2)c(-c2ccco2)n1)C1CC1,5.785686102575601
2999,CHEMBL576395,1640.0,nM,O[C@@H]1[C@H](O)[C@@H]2C[C@@H]2[C@H]1n1cnc2c(NC3CCCC3)nc(Cl)nc21,5.785156151952302
3000,CHEMBL2071045,1641.0,nM,Cn1cc2c(nc(NC(=O)NC3CCN(C(=O)NCCCc4ccccc4)CC3)n3nc(-c4ccco4)nc23)n1,5.784891418946907
3001,CHEMBL194457,1644.0,nM,CC(=O)N(C(C)=O)c1ccc(CNC(=O)c2cnc3nc(C)ccc3c2O)cc1,5.784098186795968
3002,CHEMBL1082002,1656.0,nM,c1coc(-c2nc3[nH]ncc3cc2-c2ccncn2)c1,5.780939667551139
3003,CHEMBL216750,1660.0,nM,CCCn1c(=O)c2nc([C@H]3CC4C[C@@H]3[C@H]3O[C@@H]43)[nH]c2n(CCC)c1=O,5.779891911959945
3004,CHEMBL100348,1660.0,nM,Nc1nc(-c2cnn(CCCc3ccccc3)c2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,5.779891911959945
3005,CHEMBL591286,1666.0,nM,CC(C)n1cnc(CCNc2nc(NCC(c3ccccc3)c3ccccc3)c3ncn([C@@H]4C[C@H](NC(=O)Cc5ccccc5)[C@@H](O)[C@H]4O)c3n2)c1,5.778325002929231
3006,CHEMBL1270315,1670.0,nM,COCCCn1c(NC(=O)c2ccc(C#N)cc2)nc2cc(C(=O)NCc3cccc(OC)c3)ccc21,5.777283528852417
3007,CHEMBL491416,1670.0,nM,CONC(=O)[C@H]1O[C@@H](n2cnc3c(NCc4cccc(I)c4)nc(Cl)nc32)[C@H](O)[C@@H]1O,5.777283528852417
3008,CHEMBL2180909,1670.0,nM,Cn1cc2c(nc(N3CCOCC3)n3nc(-c4ccco4)nc23)n1,5.777283528852417
3009,CHEMBL2113096,1670.0,nM,Cc1nccn1-c1sc(Nc2cnccn2)nc1-c1cccc(C#N)c1,5.777283528852417
3010,CHEMBL2151259,1700.0,nM,Cc1cccc(C)c1OCC(=O)Nc1nc(-c2ccccc2)n[nH]1,5.769551078621726
3011,CHEMBL2151258,1700.0,nM,Cc1ccccc1OCC(=O)Nc1nc(-c2ccccc2)n[nH]1,5.769551078621726
3012,CHEMBL4174308,1700.0,nM,CCCn1c(-c2ccccc2)nc2c(NC3CCOC3)ncnc21,5.769551078621726
3013,CHEMBL200451,1700.0,nM,CCCn1c(=O)c2nc(-c3cnn(Cc4cc(-c5ccc(C(F)(F)F)cc5)on4)c3)[nH]c2n(CCC)c1=O,5.769551078621726
3014,CHEMBL4070359,1700.0,nM,Cc1ccc(-n2nc(C)c3cnc(-c4ccc([C@H]5C[C@@H]5C(=O)O)cc4F)cc32)nc1,5.769551078621726
3015,CHEMBL188592,1700.0,nM,c1ccc(Nc2nc3ncnc-3c(NC3CCCCC3)[nH]2)cc1,5.769551078621726
3016,CHEMBL4537668,1700.0,nM,Cn1c(=O)c2c(nc3n2CCCN3Cc2cccc(Br)c2)n(C)c1=O,5.769551078621726
3017,CHEMBL425643,1700.0,nM,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NNC(=O)c4cccs4)nc(Cl)nc32)[C@H](O)[C@@H]1O,5.769551078621726
3018,CHEMBL319608,1710.0,nM,C=CCCCn1cc(-c2nc(N)c3ncn([C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O)c3n2)cn1,5.767003889607846
3019,CHEMBL593749,1725.0,nM,Cc1ccc(-c2cc(C(=O)NCc3ccccn3)nc(C(C)C)n2)o1,5.763210900590707
3020,CHEMBL404131,1730.0,nM,CCCn1c(=O)[nH]c2nc(-c3cnn(Cc4cccc(F)c4)c3)[nH]c2c1=O,5.761953896871205
3021,CHEMBL2064656,1740.0,nM,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NCc4cccc(Cl)c4)nc(C#Cc4cccc(Cl)c4)nc31)[C@H](O)[C@@H]2O,5.7594507517174005
3022,CHEMBL3904817,1750.0,nM,CCC(CC)Nc1nc(Cl)nc2c1ncn2[C@H]1[C@H](O)[C@H](O)[C@]2(CO)C[C@H]12,5.756961951313706
3023,CHEMBL3928333,1750.0,nM,Cn1cc2c(nc(NCCCCCNC(=S)Nc3ccc(-c4c5ccc(=O)cc-5oc5cc(O)ccc45)c(C(=O)O)c3)n3nc(-c4ccco4)nc23)n1,5.756961951313706
3024,CHEMBL4543137,1750.0,nM,Nc1nc(Cl)nc2c1ncn2[C@H]1[C@H](O)[C@H](O)[C@]2(CCl)C[C@H]12,5.756961951313706
